,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
949072,2,2017-01-17 12:00:00,2017-01-17 12:08:14,6,0.58,1,N,237,140,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
718146,1,2017-01-22 01:58:39,2017-01-22 02:09:03,2,1.9,1,N,68,100,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3
5416009,2,2017-01-11 13:54:05,2017-01-11 14:09:50,1,1.85,1,N,229,234,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16
5632585,2,2017-01-12 08:49:54,2017-01-12 09:16:30,1,11.96,1,N,13,196,1,35.0,0.0,0.5,0.0,5.54,0.3,41.34
2126339,2,2017-01-06 20:08:49,2017-01-06 20:33:20,2,9.74,1,N,140,185,1,30.0,0.5,0.5,6.26,0.0,0.3,37.56
5178450,2,2017-01-10 18:56:49,2017-01-10 18:59:10,1,0.5,1,N,230,142,1,4.0,1.0,0.5,1.0,0.0,0.3,6.8
9593903,1,2017-01-31 17:37:11,2017-01-31 17:41:10,1,0.6,1,N,161,237,1,5.0,1.0,0.5,1.0,0.0,0.3,7.8
7483523,2,2017-01-29 08:48:36,2017-01-29 08:51:09,2,0.68,1,N,170,164,1,4.5,0.0,0.5,2.0,0.0,0.3,7.3
1323658,2,2017-01-18 12:47:46,2017-01-18 13:03:33,5,2.52,1,N,239,246,1,12.0,0.0,0.5,1.0,0.0,0.3,13.8
1646686,2,2017-01-18 20:59:27,2017-01-18 21:03:06,1,0.61,1,N,107,107,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8
8676710,2,2017-01-28 19:42:11,2017-01-28 19:50:05,1,0.65,1,N,161,230,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
118000,2,2017-01-01 01:48:14,2017-01-01 01:53:05,1,0.99,1,N,140,141,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76
7305153,1,2017-01-25 08:55:05,2017-01-25 09:05:42,1,1.1,1,N,230,170,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55
8110948,2,2017-01-27 13:41:18,2017-01-27 13:52:28,1,1.06,1,N,161,163,1,8.5,0.0,0.5,2.32,0.0,0.3,11.62
753636,2,2017-01-16 17:49:24,2017-01-16 17:57:11,1,1.33,1,N,137,100,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
1886405,2,2017-01-06 12:08:54,2017-01-06 12:12:57,1,0.59,1,N,246,90,1,4.5,0.0,0.5,1.32,0.0,0.3,6.62
4264026,1,2017-01-20 19:10:00,2017-01-20 19:29:06,1,2.6,1,N,236,233,1,13.5,1.0,0.5,1.5,0.0,0.3,16.8
3255153,2,2017-01-03 12:26:19,2017-01-03 12:48:55,1,2.97,1,N,186,100,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3
3926085,1,2017-01-19 20:24:41,2017-01-19 20:32:42,2,1.3,1,N,234,249,1,7.0,0.5,0.5,1.65,0.0,0.3,9.95
4315762,2,2017-01-20 21:51:26,2017-01-20 21:57:55,4,0.36,1,N,164,107,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16
3143018,2,2017-01-02 23:16:53,2017-01-02 23:35:33,1,6.32,1,N,114,238,2,21.0,0.5,0.5,0.0,0.0,0.3,22.3
1056076,1,2017-01-17 18:13:47,2017-01-17 18:24:02,1,1.8,1,N,239,166,2,9.0,1.0,0.5,0.0,0.0,0.3,10.8
1937434,1,2017-01-06 15:09:34,2017-01-06 15:20:51,1,1.6,1,N,238,142,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
2539574,2,2017-01-07 20:46:39,2017-01-07 20:49:31,1,0.66,1,N,143,239,1,4.0,0.5,0.5,1.06,0.0,0.3,6.36
7058232,2,2017-01-24 13:30:40,2017-01-24 13:41:29,1,0.96,1,N,237,237,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
3955962,1,2017-01-19 21:51:46,2017-01-19 21:56:26,2,0.7,1,N,48,163,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3
6968978,2,2017-01-24 08:16:44,2017-01-24 08:25:39,1,1.64,1,N,143,230,1,8.0,0.0,0.5,1.0,0.0,0.3,9.8
5372508,1,2017-01-11 11:38:17,2017-01-11 11:57:42,1,1.6,1,N,162,186,1,12.5,0.0,0.5,2.65,0.0,0.3,15.95
2662930,1,2017-01-08 07:59:27,2017-01-08 08:05:22,2,1.1,1,N,186,246,1,6.5,0.0,0.5,1.45,0.0,0.3,8.75
4094436,1,2017-01-22 03:16:36,2017-01-22 03:21:50,1,1.4,1,N,163,48,1,6.5,0.5,0.5,1.5,0.0,0.3,9.3
1758844,1,2017-01-19 08:17:33,2017-01-19 08:21:12,1,0.4,1,N,236,236,1,4.5,0.0,0.5,1.55,0.0,0.3,6.85
816273,2,2017-01-16 21:58:22,2017-01-16 22:23:27,6,20.32,2,N,132,140,1,52.0,0.0,0.5,5.0,5.54,0.3,63.34
5952723,2,2017-01-13 07:23:56,2017-01-13 07:36:18,1,2.85,1,N,151,230,1,11.5,0.0,0.5,3.08,0.0,0.3,15.38
9283124,2,2017-01-30 17:01:25,2017-01-30 17:56:23,1,17.28,2,N,186,132,2,52.0,4.5,0.5,0.0,5.54,0.3,62.84
2049118,1,2017-01-19 12:22:46,2017-01-19 12:32:37,1,0.8,1,N,79,107,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
1841712,1,2017-01-06 09:45:42,2017-01-06 10:12:49,1,4.1,1,N,113,140,2,19.0,0.0,0.5,0.0,0.0,0.3,19.8
6406895,1,2017-01-14 16:40:56,2017-01-14 16:53:23,2,2.3,1,N,162,262,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
439369,1,2017-01-15 11:28:21,2017-01-15 11:37:58,2,2.5,1,N,48,249,1,10.0,0.0,0.5,2.15,0.0,0.3,12.95
4693273,2,2017-01-22 10:19:05,2017-01-22 10:27:00,5,1.98,1,N,141,170,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
119265,2,2017-01-01 01:51:44,2017-01-01 02:10:18,1,6.31,1,N,263,7,1,20.5,0.5,0.5,4.0,5.54,0.3,31.34
4092550,1,2017-01-22 03:12:30,2017-01-22 03:21:58,2,2.4,1,N,79,229,1,9.5,0.5,0.5,1.62,0.0,0.3,12.42
709243,1,2017-01-16 15:38:46,2017-01-16 15:40:19,1,0.5,1,N,237,237,1,3.5,0.0,0.5,0.85,0.0,0.3,5.15
4748886,1,2017-01-22 00:58:04,2017-01-22 01:09:29,4,1.2,1,N,79,144,1,8.5,0.5,0.5,1.88,0.0,0.3,11.68
250891,1,2017-01-14 19:23:14,2017-01-14 20:03:30,1,12.1,1,N,138,48,1,38.0,0.0,0.5,8.85,5.54,0.3,53.19
7933995,1,2017-01-26 23:07:45,2017-01-26 23:23:02,2,3.7,1,N,142,166,1,14.0,0.5,0.5,2.0,0.0,0.3,17.3
9709815,2,2017-01-31 23:58:11,2017-02-01 00:05:48,2,4.16,1,N,143,166,2,13.5,0.5,0.5,0.0,0.0,0.3,14.8
8912940,1,2017-01-22 16:23:46,2017-01-22 16:59:27,1,9.9,1,N,138,162,1,32.0,0.0,0.5,7.65,5.54,0.3,45.99
6646620,2,2017-01-23 09:52:42,2017-01-23 10:01:07,1,0.75,1,N,100,246,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
7976373,1,2017-01-27 04:51:12,2017-01-27 04:54:56,1,0.9,1,N,161,164,1,5.0,0.5,0.5,1.25,0.0,0.3,7.55
4797462,2,2017-01-09 14:57:53,2017-01-09 15:08:50,1,1.03,1,N,230,142,1,8.5,0.0,0.5,2.32,0.0,0.3,11.62
7940607,1,2017-01-26 23:31:01,2017-01-26 23:41:16,1,2.4,1,N,249,161,1,10.0,0.5,0.5,1.0,0.0,0.3,12.3
227866,2,2017-01-14 18:15:06,2017-01-14 18:22:58,2,0.9,1,N,100,48,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
3486033,1,2017-01-04 09:15:35,2017-01-04 09:24:56,1,1.1,1,N,43,50,1,7.5,0.0,0.5,1.65,0.0,0.3,9.95
9657328,1,2017-01-31 20:47:19,2017-01-31 20:56:00,1,1.1,1,N,113,79,1,7.0,0.5,0.5,1.0,0.0,0.3,9.3
6132580,1,2017-01-13 18:24:44,2017-01-13 18:31:54,1,0.8,1,N,249,234,2,6.5,1.0,0.5,0.0,0.0,0.3,8.3
5463269,2,2017-01-11 16:54:23,2017-01-11 17:07:22,3,2.76,1,N,162,145,1,12.0,1.0,0.5,2.76,0.0,0.3,16.56
3816717,2,2017-01-05 09:32:17,2017-01-05 09:46:26,1,1.77,1,N,164,246,1,10.5,0.0,0.5,1.0,0.0,0.3,12.3
1749208,2,2017-01-06 06:52:02,2017-01-06 06:58:20,1,0.94,1,N,161,162,1,6.0,0.0,0.5,2.04,0.0,0.3,8.84
1161582,2,2017-01-17 22:21:01,2017-01-17 22:37:04,1,4.54,1,N,113,238,1,15.5,0.5,0.5,3.36,0.0,0.3,20.16
1153615,2,2017-01-17 22:01:51,2017-01-17 22:18:45,1,5.14,1,N,246,87,1,18.0,0.5,0.5,3.86,0.0,0.3,23.16
819686,2,2017-01-16 22:14:52,2017-01-16 22:21:25,1,1.33,1,N,144,249,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
7641283,1,2017-01-26 07:47:23,2017-01-26 07:57:14,2,1.5,1,N,43,236,1,8.5,0.0,0.5,2.3,0.0,0.3,11.6
2631596,2,2017-01-08 02:12:26,2017-01-08 02:13:06,1,0.12,1,N,137,137,2,2.5,0.5,0.5,0.0,0.0,0.3,3.8
1273328,1,2017-01-18 09:40:11,2017-01-18 09:47:52,1,1.0,1,N,79,234,1,7.0,0.0,0.5,1.4,0.0,0.3,9.2
3952517,2,2017-01-19 21:42:07,2017-01-19 21:54:07,1,1.55,1,N,162,186,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36
4520985,2,2017-01-21 12:59:43,2017-01-21 13:09:36,1,0.58,1,N,141,229,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
8541939,1,2017-01-28 15:44:03,2017-01-28 15:48:48,1,0.9,1,N,140,263,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1475416,1,2017-01-09 11:31:18,2017-01-09 11:43:26,1,1.7,1,N,137,141,1,9.5,0.0,0.5,1.0,0.0,0.3,11.3
3714712,1,2017-01-04 22:59:54,2017-01-04 23:04:46,1,1.0,1,N,140,162,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8
13949,2,2017-01-01 09:54:51,2017-01-01 10:03:42,4,2.27,1,N,238,74,1,9.5,0.0,0.5,1.0,0.0,0.3,11.3
3514513,2,2017-01-04 11:19:01,2017-01-04 11:45:43,1,3.21,1,N,162,249,2,16.5,0.0,0.5,0.0,0.0,0.3,17.3
8439761,2,2017-01-28 10:46:59,2017-01-28 10:54:53,4,1.64,1,N,236,141,1,7.5,0.0,0.5,1.0,0.0,0.3,9.3
8731586,2,2017-01-28 22:35:31,2017-01-28 22:43:44,1,0.98,1,N,249,234,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36
2160480,1,2017-01-06 21:48:47,2017-01-06 22:06:57,1,3.4,1,N,141,74,2,15.0,0.5,0.5,0.0,0.0,0.3,16.3
8493354,2,2017-01-28 13:40:38,2017-01-28 14:04:54,1,4.75,1,N,113,236,2,20.0,0.0,0.5,0.0,0.0,0.3,20.8
7517745,1,2017-01-25 20:07:27,2017-01-25 20:17:08,1,1.4,1,N,162,234,1,8.0,0.5,0.5,1.85,0.0,0.3,11.15
5365424,2,2017-01-11 11:07:30,2017-01-11 11:50:29,1,13.59,1,N,229,93,2,43.5,0.0,0.5,0.0,0.0,0.3,44.3
2665335,2,2017-01-08 08:21:00,2017-01-08 08:25:37,2,0.75,1,N,113,79,1,5.5,0.0,0.5,0.0,0.0,0.3,6.3
7496492,2,2017-01-25 19:06:36,2017-01-25 19:16:42,2,1.3,1,N,163,186,1,8.0,1.0,0.5,1.96,0.0,0.3,11.76
5312434,1,2017-01-11 08:54:18,2017-01-11 09:11:33,1,2.3,1,N,48,234,1,12.0,0.0,0.5,2.0,0.0,0.3,14.8
3357375,1,2017-01-03 18:38:25,2017-01-03 18:51:36,1,2.0,1,N,100,211,2,10.0,1.0,0.5,0.0,0.0,0.3,11.8
7619139,2,2017-01-29 09:28:59,2017-01-29 09:48:00,2,4.47,1,N,234,13,1,17.5,0.0,0.5,3.66,0.0,0.3,21.96
3900990,2,2017-01-05 14:23:27,2017-01-05 15:13:22,1,9.92,1,N,186,181,2,38.5,0.0,0.5,0.0,0.0,0.3,39.3
9420660,1,2017-01-31 06:49:24,2017-01-31 06:52:47,3,0.8,1,N,143,239,1,5.0,0.0,0.5,1.45,0.0,0.3,7.25
416557,2,2017-01-15 09:44:06,2017-01-15 09:56:39,2,2.95,1,N,238,100,1,11.5,0.0,0.5,0.7,0.0,0.3,13.0
5795301,1,2017-01-12 18:43:15,2017-01-12 18:55:13,1,2.2,1,N,43,142,1,10.5,1.0,0.5,3.05,0.0,0.3,15.35
3007018,2,2017-01-02 13:28:26,2017-01-02 13:37:59,3,1.14,1,N,163,162,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
3679124,1,2017-01-04 20:49:09,2017-01-04 20:55:09,1,1.2,1,N,162,170,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
6195998,2,2017-01-13 21:18:47,2017-01-13 21:28:56,5,2.1,1,N,162,239,1,9.5,0.5,0.5,2.16,0.0,0.3,12.96
2738749,2,2017-01-08 13:28:31,2017-01-08 13:35:55,1,1.05,1,N,161,229,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
5933446,1,2017-01-13 04:36:58,2017-01-13 04:52:38,1,8.5,1,N,137,138,1,24.5,0.5,0.5,6.25,5.54,0.3,37.59
257293,1,2017-01-14 19:42:43,2017-01-14 20:16:38,3,10.6,1,N,238,66,1,33.5,0.0,0.5,8.55,0.0,0.3,42.85
9635513,1,2017-01-31 19:39:24,2017-01-31 19:59:58,1,3.2,1,N,164,13,1,15.0,1.0,0.5,3.2,0.0,0.3,20.0
5300251,1,2017-01-11 08:15:25,2017-01-11 08:24:28,2,1.6,1,N,142,43,1,8.5,0.0,0.5,1.2,0.0,0.3,10.5
6978513,1,2017-01-24 08:46:52,2017-01-24 08:55:50,1,0.6,1,N,170,229,1,7.0,0.0,0.5,1.0,0.0,0.3,8.8
7003112,2,2017-01-24 10:09:50,2017-01-24 10:25:39,1,1.65,1,N,246,164,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
1457553,1,2017-01-05 18:17:15,2017-01-05 18:28:20,2,0.9,1,N,163,230,2,8.0,1.0,0.5,0.0,0.0,0.3,9.8
6120647,2,2017-01-13 17:52:58,2017-01-13 18:50:47,1,20.11,2,N,132,237,1,52.0,4.5,0.5,12.57,5.54,0.3,75.41
7146251,2,2017-01-24 18:34:22,2017-01-24 18:47:01,1,1.2,1,N,170,224,1,9.0,1.0,0.5,1.5,0.0,0.3,12.3
2716136,2,2017-01-08 12:15:50,2017-01-08 12:27:02,5,2.35,1,N,231,186,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
4651481,1,2017-01-21 20:08:59,2017-01-21 20:26:23,2,2.0,1,N,164,249,1,12.5,0.5,0.5,2.75,0.0,0.3,16.55
5698136,1,2017-01-12 13:01:32,2017-01-12 13:08:06,1,1.1,1,N,239,238,1,6.5,0.0,0.5,1.0,0.0,0.3,8.3
5264396,2,2017-01-11 03:12:53,2017-01-11 03:33:20,6,5.6,1,N,144,239,1,19.5,0.5,0.5,1.2,0.0,0.3,22.0
3493874,1,2017-01-04 09:46:58,2017-01-04 09:55:09,1,0.8,1,N,234,107,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
233456,1,2017-01-14 18:31:56,2017-01-14 19:01:00,2,3.6,1,N,230,144,1,18.5,0.0,0.5,3.85,0.0,0.3,23.15
3930237,2,2017-01-19 20:37:11,2017-01-19 20:56:08,1,2.14,1,N,162,262,1,14.0,0.5,0.5,3.06,0.0,0.3,18.36
114268,2,2017-01-01 01:38:23,2017-01-01 01:49:43,1,1.51,1,N,246,48,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36
2502560,1,2017-01-19 18:46:04,2017-01-19 18:50:16,1,0.9,1,N,13,231,1,5.5,1.0,0.5,2.0,0.0,0.3,9.3
8091874,2,2017-01-27 12:34:37,2017-01-27 12:50:37,1,3.59,1,N,170,226,1,14.5,0.0,0.5,2.0,0.0,0.3,17.3
6629062,2,2017-01-23 08:49:48,2017-01-23 08:54:55,1,0.92,1,N,263,141,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
6176404,1,2017-01-13 20:19:40,2017-01-13 20:27:57,1,1.8,1,N,162,262,1,8.5,0.5,0.5,1.95,0.0,0.3,11.75
1001849,2,2017-01-17 15:05:28,2017-01-17 15:12:24,4,1.45,1,N,236,142,1,7.0,0.0,0.5,1.95,0.0,0.3,9.75
6239969,1,2017-01-13 23:27:22,2017-01-13 23:35:45,1,1.2,1,N,48,68,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8
3653137,2,2017-01-04 19:23:43,2017-01-04 19:35:01,1,2.24,1,N,161,143,1,10.0,1.0,0.5,1.0,0.0,0.3,12.8
7420285,1,2017-01-25 15:23:08,2017-01-25 15:25:56,1,0.5,1,Y,263,263,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
3356859,2,2017-01-03 18:36:43,2017-01-03 18:50:04,2,2.57,1,N,163,262,1,10.5,1.0,0.5,2.21,0.0,0.3,14.51
194717,2,2017-01-01 00:32:53,2017-01-01 01:05:30,3,3.73,1,N,43,164,2,21.5,0.5,0.5,0.0,0.0,0.3,22.8
7439271,1,2017-01-25 16:34:17,2017-01-25 16:48:27,1,1.7,1,N,162,246,1,10.5,1.0,0.5,2.45,0.0,0.3,14.75
1358910,2,2017-01-18 14:24:54,2017-01-18 14:37:51,1,1.87,1,N,144,170,1,10.0,0.0,0.5,1.2,0.0,0.3,12.0
3097354,2,2017-01-02 19:06:47,2017-01-02 19:15:32,2,0.97,1,N,162,230,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
4730325,1,2017-01-21 23:59:31,2017-01-22 00:31:28,2,6.0,1,N,151,113,1,24.0,0.5,0.5,5.0,0.0,0.3,30.3
7816440,2,2017-01-26 17:42:38,2017-01-26 18:02:58,1,2.74,1,N,161,262,1,14.5,1.0,0.5,1.63,0.0,0.3,17.93
6850171,2,2017-01-29 02:21:18,2017-01-29 02:31:32,5,1.29,1,N,148,211,1,8.5,0.5,0.5,0.0,0.0,0.3,9.8
7387625,2,2017-01-25 13:27:50,2017-01-25 13:34:22,1,0.51,1,N,170,164,1,6.0,0.0,0.5,0.0,0.0,0.3,6.8
8436418,2,2017-01-28 10:34:54,2017-01-28 10:53:16,1,3.82,1,N,234,236,1,15.5,0.0,0.5,3.0,0.0,0.3,19.3
6542888,2,2017-01-16 11:42:11,2017-01-16 11:55:10,1,2.73,1,N,75,142,1,12.0,0.0,0.5,1.92,0.0,0.3,14.72
629761,1,2017-01-15 23:17:26,2017-01-15 23:24:20,1,1.7,1,N,249,68,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3
398672,2,2017-01-15 07:08:19,2017-01-15 07:20:24,1,4.19,1,N,236,168,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3
8814497,1,2017-01-22 11:45:48,2017-01-22 11:48:30,1,0.3,1,N,231,231,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
8235586,1,2017-01-27 19:32:51,2017-01-27 19:39:12,1,0.8,1,N,68,48,1,6.0,1.0,0.5,1.0,0.0,0.3,8.8
8109294,1,2017-01-27 13:36:07,2017-01-27 14:25:35,1,27.4,2,N,13,132,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34
5643956,1,2017-01-12 09:27:55,2017-01-12 09:49:52,1,11.1,1,N,186,220,1,33.0,0.0,0.5,6.75,0.0,0.3,40.55
933137,1,2017-01-17 11:02:48,2017-01-17 11:19:57,1,1.0,1,N,186,164,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
9546904,2,2017-01-31 14:37:21,2017-01-31 14:48:13,3,1.1,1,N,186,113,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
5996288,2,2017-01-13 10:03:10,2017-01-13 10:49:05,1,2.76,1,N,236,163,1,26.5,0.0,0.5,5.0,0.0,0.3,32.3
7637047,1,2017-01-26 07:33:22,2017-01-26 07:39:53,1,1.4,1,N,141,263,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35
3521861,1,2017-01-04 11:50:51,2017-01-04 12:07:31,1,2.0,1,N,142,100,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
2427160,2,2017-01-07 14:29:58,2017-01-07 14:39:12,1,0.63,1,N,234,164,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
3028988,2,2017-01-02 14:49:03,2017-01-02 15:28:02,1,16.35,1,N,138,89,1,46.5,0.0,0.5,8.0,0.0,0.3,55.3
4879788,1,2017-01-09 19:30:27,2017-01-09 19:51:55,1,4.7,1,N,140,249,1,19.0,1.0,0.5,2.0,0.0,0.3,22.8
444345,1,2017-01-15 11:47:38,2017-01-15 11:52:56,1,1.1,1,N,264,264,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
3657562,2,2017-01-04 19:37:10,2017-01-04 19:48:38,1,1.86,1,N,230,43,1,9.5,1.0,0.5,2.26,0.0,0.3,13.56
9382298,1,2017-01-30 22:35:28,2017-01-30 22:42:29,2,1.1,1,N,186,230,1,6.5,0.5,0.5,1.55,0.0,0.3,9.35
5257398,1,2017-01-11 01:02:17,2017-01-11 01:13:21,1,2.7,1,N,87,234,1,11.0,0.5,0.5,4.0,0.0,0.3,16.3
320208,2,2017-01-14 23:26:26,2017-01-14 23:51:54,1,6.62,1,N,90,228,1,22.5,0.5,0.5,3.0,5.54,0.3,32.34
5310113,1,2017-01-11 08:47:16,2017-01-11 08:53:16,1,0.7,1,N,161,230,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
3061435,1,2017-01-02 16:50:11,2017-01-02 16:53:24,2,0.5,1,N,237,141,2,4.5,1.0,0.5,0.0,0.0,0.3,6.3
3301804,2,2017-01-03 15:18:27,2017-01-03 15:30:46,1,1.52,1,N,68,163,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
473283,2,2017-01-15 13:33:40,2017-01-15 13:51:05,1,3.35,1,N,45,68,1,14.5,0.0,0.5,3.06,0.0,0.3,18.36
8695422,1,2017-01-28 20:40:59,2017-01-28 20:47:37,1,1.0,1,N,143,50,1,6.5,0.5,0.5,2.3,0.0,0.3,10.1
7670746,1,2017-01-29 15:32:48,2017-01-29 16:21:46,1,21.9,2,N,132,48,1,52.0,0.0,0.5,11.65,5.54,0.3,69.99
6444291,1,2017-01-14 14:26:53,2017-01-14 14:30:25,2,0.7,1,N,237,264,1,4.5,0.0,0.5,1.05,0.0,0.3,6.35
4409998,2,2017-01-21 04:23:00,2017-01-21 04:38:00,1,4.38,1,N,24,246,1,15.0,0.5,0.5,4.08,0.0,0.3,20.38
8790111,2,2017-01-29 01:28:03,2017-01-29 01:38:13,1,1.01,1,N,114,249,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16
748981,2,2017-01-16 17:32:58,2017-01-16 17:39:58,1,1.2,1,N,236,238,1,7.0,0.0,0.5,1.0,0.0,0.3,8.8
1986131,2,2017-01-06 17:22:23,2017-01-06 17:28:05,1,0.65,1,N,237,236,1,5.5,1.0,0.5,1.0,0.0,0.3,8.3
3075665,1,2017-01-02 17:45:50,2017-01-02 17:58:49,1,5.0,1,N,138,226,2,16.5,1.0,0.5,0.0,0.0,0.3,18.3
2573273,2,2017-01-07 22:41:14,2017-01-07 23:18:09,3,11.75,1,N,236,61,2,36.0,0.5,0.5,0.0,0.0,0.3,37.3
6156305,2,2017-01-13 19:24:59,2017-01-13 20:12:59,1,20.13,2,N,132,236,1,52.0,4.5,0.5,12.57,5.54,0.3,75.41
7676282,2,2017-01-26 09:05:08,2017-01-26 09:38:06,1,4.84,1,N,164,45,2,24.0,0.0,0.5,0.0,0.0,0.3,24.8
5037041,1,2017-01-10 12:26:52,2017-01-10 12:43:29,1,1.7,1,N,162,100,1,11.0,0.0,0.5,2.35,0.0,0.3,14.15
3959225,2,2017-01-19 22:00:57,2017-01-19 22:20:46,5,4.38,1,N,144,140,2,16.5,0.5,0.5,0.0,0.0,0.3,17.8
6822246,2,2017-01-23 19:57:49,2017-01-23 20:03:08,1,0.78,1,N,234,90,1,5.5,1.0,0.5,1.46,0.0,0.3,8.76
2832090,1,2017-01-08 18:44:19,2017-01-08 18:51:37,1,1.6,1,N,230,68,1,7.5,0.0,0.5,1.65,0.0,0.3,9.95
2464141,2,2017-01-07 16:28:23,2017-01-07 16:53:50,2,5.72,1,N,151,243,2,20.5,0.0,0.5,0.0,0.0,0.3,21.3
1186094,1,2017-01-17 23:56:00,2017-01-17 23:58:43,1,0.7,1,N,48,230,1,4.5,0.5,0.5,1.15,0.0,0.3,6.95
6093016,2,2017-01-13 16:19:58,2017-01-13 16:29:02,1,1.26,1,N,143,238,1,8.0,1.0,0.5,1.96,0.0,0.3,11.76
7969416,1,2017-01-27 02:37:34,2017-01-27 02:43:55,1,1.2,1,N,107,164,1,6.5,0.5,0.5,5.0,0.0,0.3,12.8
579501,1,2017-01-15 19:46:03,2017-01-15 20:04:41,1,3.1,1,N,234,48,2,14.5,0.0,0.5,0.0,0.0,0.3,15.3
7633015,2,2017-01-26 07:17:30,2017-01-26 07:35:02,2,5.11,1,N,13,137,1,17.0,0.0,0.5,2.0,0.0,0.3,19.8
5925539,1,2017-01-13 02:23:26,2017-01-13 02:34:37,1,2.0,1,N,264,264,4,10.0,0.5,0.5,0.0,0.0,0.3,11.3
1315562,2,2017-01-18 12:18:20,2017-01-18 12:27:15,1,0.68,1,N,48,100,1,7.0,0.0,0.5,2.0,0.0,0.3,9.8
3284795,1,2017-01-03 14:18:53,2017-01-03 14:34:54,1,2.1,1,N,90,148,1,11.5,0.0,0.5,2.0,0.0,0.3,14.3
141652,2,2017-01-01 02:53:52,2017-01-01 03:01:56,1,0.92,1,N,50,48,1,7.0,0.5,0.5,1.0,0.0,0.3,9.3
1130548,1,2017-01-05 16:06:40,2017-01-05 16:42:34,1,10.9,1,N,138,229,1,34.0,1.0,0.5,8.25,5.54,0.3,49.59
4188579,1,2017-01-20 15:17:44,2017-01-20 15:34:30,1,2.4,1,N,163,246,1,12.5,0.0,0.5,2.65,0.0,0.3,15.95
662529,2,2017-01-01 19:33:37,2017-01-01 20:15:50,6,28.41,1,N,138,23,2,76.0,0.0,0.5,0.0,11.08,0.3,87.88
5574713,2,2017-01-12 00:36:18,2017-01-12 00:46:30,1,3.02,1,N,48,79,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3
3390071,1,2017-01-03 20:44:26,2017-01-03 21:01:01,1,6.7,1,N,237,255,1,21.5,0.5,0.5,4.55,0.0,0.3,27.35
6087304,1,2017-01-13 15:59:13,2017-01-13 16:18:52,1,2.9,1,N,107,237,2,14.5,1.0,0.5,0.0,0.0,0.3,16.3
392685,1,2017-01-15 05:07:15,2017-01-15 05:26:14,1,4.7,1,N,87,37,1,17.5,0.5,0.5,4.7,0.0,0.3,23.5
432746,1,2017-01-15 11:00:05,2017-01-15 11:02:36,1,0.6,1,N,79,79,1,4.0,0.0,0.5,2.0,0.0,0.3,6.8
